occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,early_age,late_age,reference_no,lng,lat,cx_int_no,phylum,class,order,family,genus,midpoint_ma
804787,occ,,,87810,Coturnix novaezelandiae,species,143790,,Coturnix novaezelandiae,species,143790,Late Pleistocene,,0.129,0.0117,29521,170.966949,-45.125557,922.0,Chordata,Reptilia,Galliformes,Phasianidae,Coturnix,0.07035
804788,occ,,,87810,Prosthemadera novaeseelandiae,species,143842,,Prosthemadera novaeseelandiae,species,143841,Late Pleistocene,,0.129,0.0117,29521,170.966949,-45.125557,922.0,Chordata,Aves,Passeriformes,Meliphagidae,Prosthemadera,0.07035
804789,occ,,,87810,Callaeas cinerea,species,368324,recombined as,Callaeas cinereus,species,143844,Late Pleistocene,,0.129,0.0117,29521,170.966949,-45.125557,922.0,Chordata,Aves,Passeriformes,Callaeidae,Callaeas,0.07035
804790,occ,,,87810,Corvus moriorum,species,143851,,Corvus moriorum,species,143851,Late Pleistocene,,0.129,0.0117,29521,170.966949,-45.125557,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
804791,occ,,,87810,Philesturnus carunculatus,species,368320,,Philesturnus carunculatus,species,143847,Late Pleistocene,,0.129,0.0117,29521,170.966949,-45.125557,922.0,Chordata,Aves,Passeriformes,Callaeidae,Philesturnus,0.07035
804801,occ,,,87814,Dinornithiformes indet.,order,39294,,Dinornithiformes,order,39294,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Dinornithiformes,,,0.07035
804802,occ,,,87814,Emeus crassus,species,143736,,Emeus crassus,species,143735,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Dinornithiformes,Emeidae,Emeus,0.07035
804803,occ,,,87814,Corvus moriorum,species,143851,,Corvus moriorum,species,143851,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
804804,occ,,,87814,Eudyptula minor,species,143760,,Eudyptula minor,species,143759,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,0.07035
804805,occ,,,87814,Anatidae indet.,family,39624,,Anatidae,family,39624,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,,0.07035
804806,occ,,,87814,Gallirallus australis,species,143793,,Gallirallus australis,species,143792,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Gruiformes,Rallidae,Gallirallus,0.07035
804807,occ,,,87814,Coturnix novaezelandiae,species,143790,,Coturnix novaezelandiae,species,143790,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Reptilia,Galliformes,Phasianidae,Coturnix,0.07035
804808,occ,,,87814,Sceloglaux albifacies,species,143819,,Sceloglaux albifacies,species,143818,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Strigiformes,Strigidae,Sceloglaux,0.07035
804809,occ,,,87814,Phalacrocoracidae indet.,family,39688,,Phalacrocoracidae,family,39688,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Suliformes,Phalacrocoracidae,,0.07035
804810,occ,,,87814,Megadyptes antipodes,species,143764,,Megadyptes antipodes,species,143763,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Sphenisciformes,Spheniscidae,Megadyptes,0.07035
804812,occ,,,87814,Pelecanoides sp.,genus,36632,,Pelecanoides,genus,36632,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pelecanoides,0.07035
804813,occ,,,87814,Stictocarbo punctatus,species,143769,recombined as,Phalacrocorax punctatus,species,143767,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0.07035
804814,occ,,,87814,Coenocorypha iredalei,species,143804,,Coenocorypha iredalei,species,143804,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Scolopacidae,Coenocorypha,0.07035
804815,occ,,,87814,Charadrius obscurus,species,143802,,Charadrius obscurus,species,143802,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,0.07035
804816,occ,,,87814,Chenonetta finschi,species,143777,,Chenonetta finschi,species,143776,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Chenonetta,0.07035
804817,occ,,,87814,Anas chlorotis,species,143784,,Anas chlorotis,species,143784,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Anas,0.07035
804818,occ,,,87814,Harpagornis moorei,species,143787,,Harpagornis moorei,species,143787,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Accipitriformes,Accipitridae,Harpagornis,0.07035
804819,occ,,,87814,Falco novaeseelandiae,species,143788,,Falco novaeseelandiae,species,143788,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Falconiformes,Falconidae,Falco,0.07035
804820,occ,,,87814,Nestor meridionalis,species,143813,,Nestor meridionalis,species,143812,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Psittaciformes,Strigopidae,Nestor,0.07035
804821,occ,,,87814,Nestor notabilis,species,143815,,Nestor notabilis,species,143815,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Psittaciformes,Strigopidae,Nestor,0.07035
804822,occ,,,87814,Gallinula hodgenorum,species,143795,,Gallinula hodgenorum,species,143794,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Gruiformes,Rallidae,Gallinula,0.07035
804823,occ,,,87814,Corvus noriorum,species,39446,species not entered,Corvus,genus,39446,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
804825,occ,,,87814,Pachyornis elephantopus,species,143731,,Pachyornis elephantopus,species,143730,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Dinornithiformes,Emeidae,Pachyornis,0.07035
804826,occ,,,87814,Euryapteryx geranoides,species,143734,,Euryapteryx geranoides,species,143733,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Dinornithiformes,Emeidae,Euryapteryx,0.07035
804827,occ,,,87814,Dinornis giganteus,species,143739,,Dinornis giganteus,species,143739,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Dinornithiformes,Dinornithidae,Dinornis,0.07035
804828,occ,,,87814,Apteryx australis,species,369211,,Apteryx australis,species,369211,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Apterygiformes,Apterygidae,Apteryx,0.07035
804829,occ,,,87814,Eudyptes pachyrhynchus,species,143761,,Eudyptes pachyrhynchus,species,143761,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,0.07035
804856,occ,,,87814,Eudyptes sp.,genus,39720,,Eudyptes,genus,39720,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,0.07035
804857,occ,,,87814,Thalassarche aff. bulleri,species,143742,,Thalassarche bulleri,species,143741,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,0.07035
804858,occ,,,87814,Puffinus griseus,species,143753,recombined as,Ardenna grisea,species,143752,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,0.07035
804859,occ,,,87814,Puffinus gavia,species,143748,,Puffinus gavia,species,143747,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,0.07035
804860,occ,,,87814,Pelecanoides urinatrix,species,143744,,Pelecanoides urinatrix,species,143743,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pelecanoides,0.07035
804861,occ,,,87814,Hydrobatidae indet.,family,140425,,Hydrobatidae,family,140425,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Hydrobatidae,,0.07035
804862,occ,,,87814,Pachyptila turtur,species,143755,,Pachyptila turtur,species,143754,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,0.07035
804863,occ,,,87814,Pachyptila sp.,genus,39699,,Pachyptila,genus,39699,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,0.07035
804865,occ,,,87814,Leucocarbo carunculatus,species,143772,recombined as,Phalacrocorax carunculatus,species,143771,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0.07035
804866,occ,,,87814,Larus novaehollandiae,species,143806,recombined as,Chroicocephalus novaehollandiae,species,143806,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Laridae,Chroicocephalus,0.07035
804867,occ,,,87814,Larus dominicanus,species,143805,,Larus dominicanus,species,143805,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Laridae,Larus,0.07035
804868,occ,,,87814,Charadrius bicinctus,species,143801,,Charadrius bicinctus,species,143801,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,0.07035
804869,occ,,,87814,Haematopus finschi,species,143799,,Haematopus finschi,species,143799,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,0.07035
804870,occ,,,87814,Haematopus unicolor,species,143800,,Haematopus unicolor,species,143800,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,0.07035
804871,occ,,,87814,Cnemiornis calcitrans,species,143774,,Cnemiornis calcitrans,species,143774,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Cnemiornis,0.07035
804872,occ,,,87814,Tadorna variegata,species,143782,,Tadorna variegata,species,143781,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Tadorna,0.07035
804873,occ,,,87814,Mergus australis,species,143785,,Mergus australis,species,143785,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Mergus,0.07035
804874,occ,,,87814,Hymenolaimus malacorhynchos,species,143780,,Hymenolaimus malacorhynchos,species,143779,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Hymenolaimus,0.07035
804875,occ,,,87814,Cyanoramphus indet.,genus,143816,,Cyanoramphus,genus,143816,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Psittaciformes,Psittaculidae,Cyanoramphus,0.07035
804877,occ,,,87814,Hemiphaga novaeseelandiae,species,368078,,Hemiphaga novaeseelandiae,species,143810,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Columbiformes,Columbidae,Hemiphaga,0.07035
804878,occ,,,87814,Fulica prisca,species,143796,,Fulica prisca,species,143796,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Gruiformes,Rallidae,Fulica,0.07035
804896,occ,,,87814,Alauda arvensis,species,368984,,Alauda arvensis,species,368984,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Alaudidae,Alauda,0.07035
804897,occ,,,87814,Turnagra capensis,species,368029,,Turnagra capensis,species,143850,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Oriolidae,Turnagra,0.07035
804898,occ,,,87814,Anthornis melanura,species,143838,,Anthornis melanura,species,143837,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Meliphagidae,Anthornis,0.07035
804899,occ,,,87814,Prosthemadera novaeseelandiae,species,143842,,Prosthemadera novaeseelandiae,species,143841,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Meliphagidae,Prosthemadera,0.07035
804900,occ,,,87814,Petroica australis,species,143834,,Petroica australis,species,143833,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Petroicidae,Petroica,0.07035
804901,occ,,,87814,Callaeas cinerea,species,368324,recombined as,Callaeas cinereus,species,143844,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Callaeidae,Callaeas,0.07035
804902,occ,,,87814,Corvus moriorum,species,143851,,Corvus moriorum,species,143851,Late Pleistocene,,0.129,0.0117,29521,170.968063,-45.125557,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
804909,occ,,,87789,Pelecanoides urinatrix,species,143744,,Pelecanoides urinatrix,species,143743,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pelecanoides,0.07035
804910,occ,,,87789,Eudyptula minor,species,143760,,Eudyptula minor,species,143759,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,0.07035
804911,occ,,,87789,Pachyptila turtur,species,143755,,Pachyptila turtur,species,143754,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pachyptila,0.07035
804912,occ,,,87789,Nestor meridionalis,species,143813,,Nestor meridionalis,species,143812,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Psittaciformes,Strigopidae,Nestor,0.07035
804913,occ,34881.0,,87789,? Cygnus sumnerensis,species,367714,,Cygnus sumnerensis,species,367712,Late Pleistocene,,0.129,0.0117,66129,170.96666,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Cygnus,0.07035
804914,occ,,,87789,Pterodroma inexpectata,species,143746,,Pterodroma inexpectata,species,143745,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,0.07035
804915,occ,,,87789,Puffinus griseus,species,143753,recombined as,Ardenna grisea,species,143752,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,0.07035
804916,occ,,,87789,Puffinus gavia,species,143748,,Puffinus gavia,species,143747,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,0.07035
804917,occ,,,87789,Larus dominicanus,species,143805,,Larus dominicanus,species,143805,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Charadriiformes,Laridae,Larus,0.07035
804918,occ,,,87789,Mergus australis,species,143785,,Mergus australis,species,143785,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Mergus,0.07035
804919,occ,,,87789,Nestor notabilis,species,143815,,Nestor notabilis,species,143815,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Psittaciformes,Strigopidae,Nestor,0.07035
804920,occ,,,87789,Gallirallus australis,species,143793,,Gallirallus australis,species,143792,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Gruiformes,Rallidae,Gallirallus,0.07035
804921,occ,,,87789,Corvus moriorum,species,143851,,Corvus moriorum,species,143851,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Passeriformes,Corvidae,Corvus,0.07035
804922,occ,,,87789,Stictocarbo punctatus,species,143769,recombined as,Phalacrocorax punctatus,species,143767,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0.07035
804923,occ,,,87789,Tadorna variegata,species,143782,,Tadorna variegata,species,143781,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Tadorna,0.07035
804924,occ,,,87789,Chenonetta finschi,species,143777,,Chenonetta finschi,species,143776,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Chenonetta,0.07035
804925,occ,,,87789,Anas chlorotis,species,143784,,Anas chlorotis,species,143784,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Anseriformes,Anatidae,Anas,0.07035
804926,occ,,,87789,Cyanoramphus sp.,genus,143816,,Cyanoramphus,genus,143816,Late Pleistocene,,0.129,0.0117,29521,170.96666,-45.125557,922.0,Chordata,Aves,Psittaciformes,Psittaculidae,Cyanoramphus,0.07035
805144,occ,,I,52986,Brontozoum minusculum n. sp.,species,296494,recombined as,Eubrontes minusculus,species,67386,Hettangian,,201.4,199.5,29531,-72.530952,42.606773,134.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Grallatoridae,Eubrontes,200.45
805393,occ,,,14463,Hesperonychus elizabethae,species,143268,,Hesperonychus elizabethae,species,143268,Judithian,,83.6,72.2,29426,-110.266197,49.956699,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Dromaeosauridae,Hesperonychus,77.9
805394,occ,,,52991,Hesperonychus elizabethae,species,143268,,Hesperonychus elizabethae,species,143268,Late Campanian,,83.6,72.2,29426,-112.577003,49.283001,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Dromaeosauridae,Hesperonychus,77.9
805395,occ,,,22697,Hesperonychus elizabethae,species,143268,,Hesperonychus elizabethae,species,143268,Late Campanian,,83.6,72.2,29426,-111.63166,50.809345,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Dromaeosauridae,Hesperonychus,77.9
805396,occ,,,48686,Hesperonychus elizabethae,species,143268,,Hesperonychus elizabethae,species,143268,Late Campanian,,83.6,72.2,29426,-110.369003,49.203999,113.0,Chordata,Reptilia,NO_ORDER_SPECIFIED,Dromaeosauridae,Hesperonychus,77.9
805397,occ,,,26819,Graculavidae indet.,family,39571,,Graculavidae,family,39571,Late Maastrichtian,Early Paleocene,72.2,61.66,29473,-75.166664,39.783333,751.0,Chordata,Aves,Charadriiformes,Graculavidae,,66.93
805398,occ,,,26819,? Procellariiformes indet.,unranked clade,36628,,Procellariiformes,unranked clade,36628,Late Maastrichtian,Early Paleocene,72.2,61.66,29473,-75.166664,39.783333,751.0,Chordata,Aves,Procellariiformes,,,66.93
805400,occ,,,87902,Laornis edvardsianus n. gen. n. sp.,species,118795,,Laornis edvardsianus,species,118795,Late Maastrichtian,,72.2,66.0,29790,-74.67701,39.972858,112.0,Chordata,Aves,Charadriiformes,Graculavidae,Laornis,69.1
805401,occ,,,63049,Manu antiquus n. gen. n. sp.,species,144010,,Manu antiquus,species,144010,Duntroonian,,27.3,25.2,29552,170.713333,-44.867779,104.0,Chordata,Aves,NO_ORDER_SPECIFIED,NO_FAMILY_SPECIFIED,Manu,26.25
805402,occ,,,45656,Aves indet.,class,36616,,Aves,class,36616,Waitakian,,25.2,21.7,29552,170.973328,-44.765835,1.0,Chordata,Aves,,,,23.45
805403,occ,,,87903,Telmatornis priscus n. gen. n. sp.,species,119225,,Telmatornis priscus,species,119225,Late Maastrichtian,,72.2,66.0,29790,-74.514938,40.133327,112.0,Chordata,Aves,Charadriiformes,NO_FAMILY_SPECIFIED,Telmatornis,69.1
805404,occ,,,87903,Telmatornis affinis n. sp.,species,119226,subjective synonym of,Telmatornis priscus,species,119225,Late Maastrichtian,,72.2,66.0,29790,-74.514938,40.133327,112.0,Chordata,Aves,Charadriiformes,NO_FAMILY_SPECIFIED,Telmatornis,69.1
805411,occ,,,87904,Palaeotringa vetus n. sp.,species,119224,subjective synonym of,Telmatornis priscus,species,119225,Late Maastrichtian,,72.2,66.0,29790,-74.566284,40.102577,112.0,Chordata,Aves,Charadriiformes,NO_FAMILY_SPECIFIED,Telmatornis,69.1
805412,occ,,,87905,Palaeotringa littoralis n. gen. n. sp.,species,119222,,Palaeotringa littoralis,species,119222,Late Maastrichtian,,72.2,66.0,29790,-74.559669,40.134052,112.0,Chordata,Aves,Charadriiformes,Graculavidae,Palaeotringa,69.1
805982,occ,,,37602,Archaeospheniscus sp.,genus,39714,,Archaeospheniscus,genus,39714,Chattian,,27.3,23.04,29573,170.616669,-44.916668,104.0,Chordata,Aves,Sphenisciformes,NO_FAMILY_SPECIFIED,Archaeospheniscus,25.17
806006,occ,,,88024,Palaeeudyptes sp.,genus,92183,,Palaeeudyptes,genus,92183,Whaingaroan,,34.6,27.3,29575,174.822495,-38.138058,26.0,Chordata,Aves,Sphenisciformes,Spheniscidae,Palaeeudyptes,30.950000000000003
806034,occ,,,88034,Graculavus velox n. gen. n. sp.,species,118786,,Graculavus velox,species,118786,Late Maastrichtian,,72.2,66.0,34551,-74.550003,40.116669,112.0,Chordata,Aves,Charadriiformes,NO_FAMILY_SPECIFIED,Graculavus,69.1
